Trian Data: 515   Validation Data: 172  Test Data: 172
model ResNet_2D(
  (conv1): Sequential(
    (0): Conv2d(61, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
    (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (layer1): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (shortcut): Sequential()
    )
    (1): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (shortcut): Sequential()
    )
  )
  (layer2): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (shortcut): Sequential()
    )
    (1): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (shortcut): Sequential()
    )
  )
  (layer3): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (shortcut): Sequential()
    )
  )
  (layer4): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (shortcut): Sequential()
    )
  )
  (conv2): Sequential(
    (0): Conv2d(64, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (conv3): Sequential(
    (0): Conv2d(32, 16, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): BatchNorm2d(16, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (conv4): Sequential(
    (0): Conv2d(16, 1, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): BatchNorm2d(1, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
)
Epoch  0, trian_loss: 0.0100, trian_mae: 0.0974, trian_mse:0.0203, trian_r2: -3.9067, trian_cc: 0.1853
Epoch 78, val_loss: 0.0034, val_mae: 0.0576, val_mse: 0.0069, val_r2: -6.4758, val_cc: 0.5257
Epoch 79, trian_loss: 0.0028, trian_mae: 0.0534, trian_mse:0.0057, trian_r2: -15.3058, trian_cc: 0.5598
Epoch 79, val_loss: 0.0034, val_mae: 0.0576, val_mse: 0.0068, val_r2: -6.4507, val_cc: 0.5323
Epoch 80, trian_loss: 0.0028, trian_mae: 0.0534, trian_mse:0.0057, trian_r2: -12.8389, trian_cc: 0.5647
Epoch 80, val_loss: 0.0033, val_mae: 0.0572, val_mse: 0.0066, val_r2: -6.7374, val_cc: 0.5374
Epoch 81, trian_loss: 0.0028, trian_mae: 0.0530, trian_mse:0.0056, trian_r2: -11.9088, trian_cc: 0.5668
Epoch 81, val_loss: 0.0034, val_mae: 0.0576, val_mse: 0.0069, val_r2: -8.3255, val_cc: 0.5399
Epoch 82, trian_loss: 0.0028, trian_mae: 0.0528, trian_mse:0.0056, trian_r2: -11.5885, trian_cc: 0.5701
Epoch 82, val_loss: 0.0034, val_mae: 0.0576, val_mse: 0.0067, val_r2: -4.3718, val_cc: 0.5415
Epoch 83, trian_loss: 0.0028, trian_mae: 0.0529, trian_mse:0.0056, trian_r2: -10.3230, trian_cc: 0.5687
Epoch 83, val_loss: 0.0040, val_mae: 0.0636, val_mse: 0.0080, val_r2: -18.1935, val_cc: 0.5020
Epoch 84, trian_loss: 0.0028, trian_mae: 0.0531, trian_mse:0.0057, trian_r2: -14.3726, trian_cc: 0.5687
Epoch 84, val_loss: 0.0037, val_mae: 0.0619, val_mse: 0.0073, val_r2: -18.1168, val_cc: 0.5055
Epoch 85, trian_loss: 0.0028, trian_mae: 0.0528, trian_mse:0.0056, trian_r2: -13.0954, trian_cc: 0.5726
Epoch 85, val_loss: 0.0038, val_mae: 0.0642, val_mse: 0.0076, val_r2: -25.2077, val_cc: 0.4780
Epoch 86, trian_loss: 0.0028, trian_mae: 0.0525, trian_mse:0.0056, trian_r2: -11.6145, trian_cc: 0.5737
Epoch 86, val_loss: 0.0033, val_mae: 0.0568, val_mse: 0.0067, val_r2: -6.1393, val_cc: 0.5458
Epoch 87, trian_loss: 0.0028, trian_mae: 0.0524, trian_mse:0.0056, trian_r2: -10.6467, trian_cc: 0.5790
Epoch 87, val_loss: 0.0033, val_mae: 0.0571, val_mse: 0.0066, val_r2: -6.4843, val_cc: 0.5499
Epoch 88, trian_loss: 0.0028, trian_mae: 0.0526, trian_mse:0.0056, trian_r2: -11.7696, trian_cc: 0.5746
Epoch 88, val_loss: 0.0033, val_mae: 0.0571, val_mse: 0.0067, val_r2: -11.9516, val_cc: 0.5467
Epoch 89, trian_loss: 0.0027, trian_mae: 0.0519, trian_mse:0.0055, trian_r2: -8.6160, trian_cc: 0.5834
Epoch 89, val_loss: 0.0036, val_mae: 0.0599, val_mse: 0.0072, val_r2: -7.9193, val_cc: 0.5302
Epoch 90, trian_loss: 0.0028, trian_mae: 0.0524, trian_mse:0.0055, trian_r2: -10.2580, trian_cc: 0.5775
Epoch 90, val_loss: 0.0034, val_mae: 0.0605, val_mse: 0.0069, val_r2: -10.9892, val_cc: 0.5235
Epoch 91, trian_loss: 0.0028, trian_mae: 0.0519, trian_mse:0.0055, trian_r2: -10.3678, trian_cc: 0.5833
Epoch 91, val_loss: 0.0035, val_mae: 0.0578, val_mse: 0.0070, val_r2: -6.5670, val_cc: 0.5413
Epoch 92, trian_loss: 0.0027, trian_mae: 0.0516, trian_mse:0.0054, trian_r2: -8.4053, trian_cc: 0.5868
Epoch 92, val_loss: 0.0034, val_mae: 0.0566, val_mse: 0.0067, val_r2: -4.2578, val_cc: 0.5513
Epoch 93, trian_loss: 0.0027, trian_mae: 0.0516, trian_mse:0.0054, trian_r2: -10.9331, trian_cc: 0.5883
Epoch 93, val_loss: 0.0033, val_mae: 0.0573, val_mse: 0.0066, val_r2: -6.2822, val_cc: 0.5562
Epoch 94, trian_loss: 0.0027, trian_mae: 0.0514, trian_mse:0.0054, trian_r2: -7.1264, trian_cc: 0.5902
Epoch 94, val_loss: 0.0033, val_mae: 0.0561, val_mse: 0.0066, val_r2: -4.7937, val_cc: 0.5476
Epoch 95, trian_loss: 0.0027, trian_mae: 0.0516, trian_mse:0.0054, trian_r2: -9.4808, trian_cc: 0.5886
Epoch 95, val_loss: 0.0034, val_mae: 0.0585, val_mse: 0.0069, val_r2: -10.1194, val_cc: 0.5511
Epoch 96, trian_loss: 0.0026, trian_mae: 0.0507, trian_mse:0.0053, trian_r2: -5.3824, trian_cc: 0.5976
Epoch 96, val_loss: 0.0032, val_mae: 0.0556, val_mse: 0.0064, val_r2: -4.6227, val_cc: 0.5665
Epoch 97, trian_loss: 0.0027, trian_mae: 0.0514, trian_mse:0.0054, trian_r2: -9.3839, trian_cc: 0.5931
Epoch 97, val_loss: 0.0033, val_mae: 0.0584, val_mse: 0.0066, val_r2: -6.8382, val_cc: 0.5452
Epoch 98, trian_loss: 0.0027, trian_mae: 0.0510, trian_mse:0.0053, trian_r2: -9.6158, trian_cc: 0.5934
Epoch 98, val_loss: 0.0032, val_mae: 0.0558, val_mse: 0.0065, val_r2: -5.4072, val_cc: 0.5631
Epoch 99, trian_loss: 0.0027, trian_mae: 0.0511, trian_mse:0.0053, trian_r2: -7.7946, trian_cc: 0.5969
Epoch 99, val_loss: 0.0033, val_mae: 0.0568, val_mse: 0.0065, val_r2: -5.3014, val_cc: 0.5602
